EDA13C;-3.724064709299995;-38.58326473099999;0.0
DD56F0;-3.718873264299989;-38.51606241309999;0.0
DD34F0;-3.711826281099992;-38.5557814895;0.0
DD31EC;-3.7239831405;-38.48034127260001;0.0
A5BBFC;-3.718418428500005;-38.46575476570001;0.0
DC40AC;-3.733280083900008;-38.49693288029999;0.0
DD2BA4;-3.725992191500003;-38.4951496246;0.0
E4C790;-3.725447951799996;-38.53282887349999;0.0
DD3538;-3.751894189899978;-38.52633012740001;0.0
E4D1F0;-3.731475488899996;-38.5451183098;0.0
